example_id                                                                                                       | status  | run_time        |
./spec/components/dossiers/batch_alert_component_spec.rb[1:1:2:1]                                                | passed  | 0.16739 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:1:3:1]                                                | passed  | 0.18906 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:1:3:2]                                                | passed  | 0.19244 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:2:1:1]                                                | passed  | 0.16454 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:2:2:1]                                                | passed  | 0.19461 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:2:3:1]                                                | passed  | 0.16798 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:2:3:2]                                                | passed  | 0.2006 seconds  |
./spec/components/dossiers/batch_alert_component_spec.rb[1:3:1:1]                                                | passed  | 0.16941 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:3:2:1]                                                | passed  | 0.17924 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:3:3:1]                                                | passed  | 0.16296 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:3:3:2]                                                | passed  | 0.18427 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:4:1:1]                                                | passed  | 0.16652 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:4:2:1]                                                | passed  | 0.17648 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:4:3:1]                                                | passed  | 0.19364 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:4:3:2]                                                | passed  | 0.16806 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:5:1:1]                                                | passed  | 0.16781 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:5:2:1]                                                | passed  | 0.19449 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:5:3:1]                                                | passed  | 0.15951 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:5:3:2]                                                | passed  | 0.16489 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:5:4:1]                                                | passed  | 0.17405 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:6:1:1]                                                | passed  | 0.15065 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:6:2:1]                                                | passed  | 0.15437 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:7:1:1]                                                | passed  | 0.17933 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:7:2:1]                                                | passed  | 0.16226 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:8:1:1]                                                | passed  | 0.14264 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:8:2:1]                                                | passed  | 0.15299 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:8:3:1]                                                | passed  | 0.1703 seconds  |
./spec/components/dossiers/batch_alert_component_spec.rb[1:8:3:2]                                                | passed  | 0.16742 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:9:1:1]                                                | passed  | 0.21174 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:9:2:1]                                                | passed  | 0.20612 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:9:3:1]                                                | passed  | 0.23129 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:9:3:2]                                                | passed  | 0.22883 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:10:1:1]                                               | passed  | 0.13228 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:10:2:1]                                               | passed  | 0.14306 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:10:3:1]                                               | passed  | 0.18005 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:10:3:2]                                               | passed  | 0.17353 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:11:1:1]                                               | passed  | 0.15568 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:11:2:1]                                               | passed  | 0.16177 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:11:3:1]                                               | passed  | 0.14875 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:11:3:2]                                               | passed  | 0.16306 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:12:1:1]                                               | passed  | 0.1773 seconds  |
./spec/components/dossiers/batch_alert_component_spec.rb[1:12:2:1]                                               | passed  | 0.18657 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:12:3:1]                                               | passed  | 0.17182 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:12:3:2]                                               | passed  | 0.19346 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:13:1:1]                                               | passed  | 0.1479 seconds  |
./spec/components/dossiers/batch_alert_component_spec.rb[1:13:2:1]                                               | passed  | 0.1576 seconds  |
./spec/components/dossiers/batch_alert_component_spec.rb[1:13:3:1]                                               | passed  | 0.17896 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:13:3:2]                                               | passed  | 0.15512 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:14:1:1]                                               | passed  | 0.15491 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:14:2:1]                                               | passed  | 0.16372 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:14:3:1]                                               | passed  | 0.16733 seconds |
./spec/components/dossiers/batch_alert_component_spec.rb[1:14:3:2]                                               | passed  | 0.15388 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:1:1]                                            | passed  | 0.08348 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:2:1]                                            | passed  | 0.12714 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:2:2:1]                                          | passed  | 0.11403 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:3:1]                                            | passed  | 0.17413 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:4:1]                                            | passed  | 0.08516 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:1:5:1]                                            | passed  | 0.07171 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:1:1]                                            | passed  | 0.2276 seconds  |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:2:1]                                            | passed  | 0.45287 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:3:1:1]                                          | passed  | 0.22954 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:3:2:1]                                          | passed  | 0.21051 seconds |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:3:3:1]                                          | passed  | 0.2681 seconds  |
./spec/components/dossiers/batch_operation_component_spec.rb[1:2:3:4:1]                                          | passed  | 0.22885 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:1:1]                                                | passed  | 0.00301 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:2:1]                                                | passed  | 0.00352 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:2:2:1]                                              | passed  | 0.00445 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:3:1]                                                | passed  | 0.00326 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:3:2:1]                                              | passed  | 0.02568 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:3:2:2]                                              | passed  | 0.00888 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:3:3:1]                                              | passed  | 0.01283 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:4:1:1]                                              | passed  | 0.0074 seconds  |
./spec/components/dossiers/champ_updated_component_spec.rb[1:4:2:1]                                              | passed  | 0.00432 seconds |
./spec/components/dossiers/champ_updated_component_spec.rb[1:4:3:1]                                              | passed  | 0.00422 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:1:1]                                                      | passed  | 0.00338 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:2:1]                                                      | passed  | 0.00996 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:3:1]                                                      | passed  | 0.00263 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:4:1]                                                      | passed  | 0.01454 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:5:1]                                                      | passed  | 0.00426 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:6:1]                                                      | passed  | 0.00317 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:7:1]                                                      | passed  | 0.00294 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:8:1]                                                      | passed  | 0.01499 seconds |
./spec/components/dossiers/changes_component_spec.rb[1:8:2]                                                      | passed  | 0.00328 seconds |
